min_x,min_y,min_z,25%_x,25%_y,25%_z,50%_x,50%_y,50%_z,75%_x,75%_y,75%_z,max_x,max_y,max_z,mean_x,mean_y,mean_z,machine,process_name,label
-1950.0,-64.0,-5.0,62.0,2420.0,-1.608829941860465,-2147.0,-64.0,23.0,140.0,1899.0,35.15364394077035,-1616.0,-1097.0,-1015.0,-936.0,-78.0,-1015.8302825218024,M01,OP03,good
-1883.0,-64.0,-11.0,56.0,2315.0,-4.351203377016129,-1948.0,-50.0,23.0,122.0,1491.0,31.48240297379032,-1680.0,-1138.0,-989.0,-911.0,-206.0,-1013.7318359375,M01,OP03,good
-2164.0,-66.0,-5.0,66.0,2369.0,-1.4691989942528736,-2098.0,-66.0,25.0,140.0,1791.0,34.64547413793103,-1836.0,-1098.0,-1016.0,-933.0,-150.0,-1016.2077777029454,M01,OP03,good
-2020.0,-62.0,-5.0,58.0,2209.0,-2.0023837829968945,-2049.0,-64.0,21.0,140.0,1871.0,35.085185364906835,-1711.0,-1097.0,-1015.0,-936.0,-218.0,-1015.9452518439441,M01,OP03,good
-1963.0,-62.0,-11.0,54.0,2211.0,-4.407113155241936,-1887.0,-56.0,27.0,126.0,1497.0,31.430286038306452,-1647.0,-1136.0,-991.0,-913.0,-222.0,-1013.7222026209678,M01,OP03,good
-1965.0,-60.0,-5.0,56.0,2295.0,-2.425357884754335,-1987.0,-68.0,7.0,150.0,1631.0,35.23959650469653,-1702.0,-1093.0,-1015.0,-944.0,-222.0,-1016.049607117052,M01,OP03,good
-1965.0,-58.0,-11.0,54.0,2020.0,-3.334062948994253,-2272.0,-48.0,40.0,111.0,1784.0,34.98321883979885,-1741.0,-1143.0,-979.0,-897.0,-154.0,-1013.232421875,M01,OP03,good
-2032.0,-60.0,-5.0,58.0,2293.0,-2.1119847790948274,-2131.0,-62.0,15.0,142.0,1928.0,35.26788680854885,-1708.0,-1097.0,-1015.0,-940.0,-183.0,-1015.9351203304598,M01,OP03,good
-1981.0,-60.0,-5.0,58.0,2387.0,-1.8947501346982758,-2104.0,-64.0,19.0,142.0,1834.0,34.70270406788793,-1663.0,-1095.0,-1016.0,-942.0,-228.0,-1016.0515726023707,M01,OP03,good
-1854.0,-56.0,-11.0,50.0,2303.0,-2.7860029804913293,-2301.0,-48.0,40.0,117.0,1871.0,35.89140963692196,-1745.0,-1147.0,-970.0,-899.0,-165.0,-1013.1933932442197,M01,OP03,good
-1963.0,-56.0,-7.0,46.0,2248.0,-3.055782604768786,-2114.0,-72.0,19.0,142.0,1942.0,34.2212789017341,-1729.0,-1106.0,-1016.0,-935.0,-64.0,-1015.9004470736994,M01,OP03,good
-2071.0,-60.0,-5.0,56.0,2428.0,-2.4043928377890174,-1893.0,-70.0,9.0,150.0,1743.0,35.17568528721098,-1706.0,-1098.0,-1015.0,-936.0,-171.0,-1016.2156509664018,M01,OP03,good
-2088.0,-60.0,-5.0,56.0,2231.0,-2.377353910765896,-2000.0,-70.0,9.0,150.0,1870.0,35.03089437319364,-1692.0,-1098.0,-1015.0,-935.0,-162.0,-1016.0898889089596,M01,OP03,good
-2016.0,-62.0,-5.0,60.0,2287.0,-1.7487750632225434,-1973.0,-66.0,11.0,146.0,1731.0,34.97799065209538,-1719.0,-1093.0,-1016.0,-942.0,-136.0,-1015.944533507948,M01,OP03,good
-2147.0,-58.0,-9.0,50.0,2250.0,-3.4370703125,-2156.0,-44.0,33.0,115.0,1862.0,35.58638950892857,-1747.0,-1145.0,-976.0,-901.0,-148.0,-1013.0965290178572,M01,OP03,good
-2274.0,-54.0,-7.0,44.0,2254.0,-3.288284656613372,-2073.0,-76.0,19.0,144.0,1807.0,34.231059229651166,-1854.0,-1104.0,-1018.0,-933.0,-226.0,-1015.9818200399709,M01,OP03,good
-2030.0,-81.0,0.0,93.0,2309.0,1.3555585488505748,-2793.0,-111.0,31.0,191.0,2276.0,38.849137931034484,-1778.0,-1112.0,-1022.0,-909.0,-242.0,-1013.5880365481322,M01,OP03,good
-2121.0,-48.0,7.0,52.0,2434.0,1.9229753017425537,-718.0,-66.0,21.0,124.0,782.0,31.114276885986328,-1692.0,-1112.0,-1038.0,-960.0,-525.0,-1037.7047119140625,M01,OP03,good
-2231.0,-80.0,0.0,91.0,2418.0,1.4468415178571428,-2682.0,-109.0,29.0,191.0,2769.0,38.992477678571426,-1702.0,-1112.0,-1028.0,-905.0,-165.0,-1013.5660379464285,M01,OP03,good
-2207.0,-52.0,7.0,54.0,2127.0,1.8013395071029663,-931.0,-70.0,19.0,124.0,866.0,30.364505767822266,-1647.0,-1118.0,-1038.0,-956.0,-448.0,-1037.85009765625,M01,OP03,good
-2430.0,-56.0,3.0,62.0,2324.0,-0.22319605946540833,-1149.0,-144.0,19.0,218.0,1151.0,34.315303802490234,-1723.0,-1194.0,-1042.0,-872.0,-275.0,-1037.05615234375,M01,OP03,bad
-2238.0,-52.0,9.0,56.0,2287.0,1.4794420003890991,-794.0,-60.0,33.0,111.0,940.0,30.776832580566406,-1887.0,-1130.0,-1042.0,-938.0,-300.0,-1037.435791015625,M01,OP04,good
-2049.0,-72.0,-7.0,72.0,2201.0,-2.801182077891791,-1914.0,-87.0,25.0,162.0,2104.0,32.65987202658582,-2131.0,-1132.0,-1007.0,-895.0,-247.0,-1014.1970469916045,M01,OP04,good
-2272.0,-56.0,7.0,58.0,2207.0,1.5217478275299072,-745.0,-66.0,31.0,117.0,870.0,30.093177795410156,-1936.0,-1130.0,-1042.0,-940.0,-318.0,-1037.4012451171875,M01,OP04,good
-1905.0,-70.0,-9.0,72.0,2178.0,-2.8217336170708953,-1850.0,-91.0,27.0,165.0,1959.0,32.73894443796642,-2006.0,-1122.0,-1009.0,-905.0,-265.0,-1013.9504722481344,M01,OP04,good
-2235.0,-56.0,7.0,58.0,2229.0,1.3439749479293823,-774.0,-64.0,31.0,119.0,907.0,30.25103187561035,-1856.0,-1124.0,-1040.0,-946.0,-331.0,-1037.3056640625,M01,OP04,good
-2172.0,-66.0,-7.0,66.0,2225.0,-2.4325737847222224,-1996.0,-54.0,27.0,126.0,2178.0,34.68292824074074,-2026.0,-1112.0,-1016.0,-917.0,-148.0,-1015.3801142939815,M01,OP04,good
-1899.0,-66.0,-9.0,66.0,2252.0,-2.6942922108208953,-2110.0,-64.0,29.0,140.0,2318.0,35.57850396455224,-2067.0,-1139.0,-1003.0,-892.0,-175.0,-1013.1204451375933,M01,OP04,good
-2162.0,-66.0,-7.0,62.0,2451.0,-2.4291594328703705,-2069.0,-68.0,25.0,146.0,2084.0,35.073046875,-1772.0,-1114.0,-1018.0,-915.0,183.0,-1015.2785011574074,M01,OP04,good
-2164.0,-68.0,-7.0,68.0,2385.0,-2.192980410447761,-1647.0,-68.0,25.0,146.0,2088.0,34.67690356809702,-1793.0,-1108.0,-1016.0,-921.0,-40.0,-1015.740088619403,M01,OP04,good
-1928.0,-72.0,-11.0,70.0,2135.0,-3.7339377332089554,-1713.0,-60.0,25.0,134.0,1856.0,31.808447994402986,-2076.0,-1132.0,-1001.0,-899.0,-337.0,-1013.4083926072761,M01,OP04,good
-2006.0,-70.0,-9.0,68.0,2197.0,-3.7352634515977443,-1829.0,-60.0,23.0,136.0,1989.0,33.52560355968045,-2039.0,-1136.0,-1001.0,-890.0,-277.0,-1013.505741893797,M01,OP04,good
-2010.0,-66.0,-7.0,66.0,2537.0,-2.49336083255597,-1936.0,-62.0,25.0,136.0,2141.0,34.50166890158582,-2094.0,-1110.0,-1016.0,-923.0,-5.0,-1015.3203999533582,M01,OP04,good
-2026.0,-72.0,-11.0,70.0,2067.0,-3.6451406837406015,-1608.0,-66.0,27.0,142.0,1797.0,31.9710702537594,-2139.0,-1136.0,-999.0,-895.0,-238.0,-1013.4857847744361,M01,OP04,good
-1969.0,-70.0,-9.0,66.0,2207.0,-3.932230406428322,-1971.0,-58.0,25.0,126.0,1938.0,30.819530977058346,-2067.0,-1132.0,-999.0,-899.0,-242.0,-1013.6917506113894,M01,OP04,good
-1991.0,-66.0,-7.0,66.0,2250.0,-2.3695123017723883,-2100.0,-58.0,25.0,130.0,2117.0,34.32053842117537,-1955.0,-1110.0,-1015.0,-919.0,-132.0,-1015.4443140741605,M01,OP04,good
-2063.0,-68.0,-7.0,68.0,2459.0,-1.9141863922574627,-2024.0,-56.0,25.0,126.0,1895.0,33.5990773670709,-1903.0,-1108.0,-1016.0,-919.0,117.0,-1015.1868440998135,M01,OP04,good
-1959.0,-66.0,-9.0,66.0,2326.0,-2.9202357142857145,-2166.0,-62.0,29.0,140.0,2178.0,35.32505,-2123.0,-1139.0,-1005.0,-890.0,-236.0,-1012.94935,M01,OP04,good
-2010.0,-64.0,-7.0,62.0,2541.0,-2.254998553240741,-2022.0,-68.0,25.0,144.0,2279.0,35.000737847222226,-1805.0,-1112.0,-1018.0,-915.0,-185.0,-1015.2266203703704,M01,OP04,good
-2033.0,-68.0,-11.0,66.0,2242.0,-3.40335,-1936.0,-58.0,27.0,134.0,2186.0,34.478635714285716,-2033.0,-1130.0,-1005.0,-899.0,-212.0,-1013.5792285714285,M01,OP04,good
-2201.0,-64.0,-9.0,62.0,2277.0,-2.7485301224226806,-1858.0,-58.0,25.0,134.0,2301.0,34.028984777706185,-1961.0,-1116.0,-1016.0,-913.0,-93.0,-1014.6348663015464,M01,OP04,good
-2080.0,-66.0,-7.0,68.0,2240.0,-2.0812951842350746,-1969.0,-54.0,27.0,124.0,2035.0,33.59578329057836,-1936.0,-1112.0,-1016.0,-915.0,183.0,-1015.401512943097,M01,OP04,good
-1985.0,-68.0,-9.0,66.0,2190.0,-2.730038770988806,-2012.0,-64.0,29.0,142.0,2240.0,36.170242537313435,-1996.0,-1136.0,-1003.0,-895.0,-269.0,-1012.9441100163247,M01,OP04,good
-2320.0,-66.0,-7.0,66.0,2596.0,-2.151454640858209,-1957.0,-54.0,25.0,126.0,2092.0,33.977560925839555,-2088.0,-1114.0,-1015.0,-915.0,87.0,-1015.417626224347,M01,OP04,good
-2076.0,-68.0,-7.0,68.0,2240.0,-1.9761179454291045,-2149.0,-56.0,27.0,130.0,2006.0,34.33874329524254,-1926.0,-1110.0,-1016.0,-917.0,-27.0,-1015.5008963969217,M01,OP04,good
-2020.0,-68.0,-7.0,66.0,2318.0,-2.7922326842350746,-2033.0,-64.0,29.0,142.0,2348.0,36.31325792910448,-1996.0,-1136.0,-1001.0,-895.0,-238.0,-1013.108150652985,M01,OP04,good
-2149.0,-66.0,-7.0,66.0,2377.0,-2.557209071828358,-1801.0,-64.0,25.0,140.0,1985.0,34.70284077658582,-1852.0,-1108.0,-1016.0,-923.0,21.0,-1015.4015931086753,M01,OP04,good
-2035.0,-68.0,-11.0,66.0,2030.0,-3.9492628054511276,-2092.0,-60.0,25.0,130.0,2395.0,31.98308270676692,-2076.0,-1136.0,-999.0,-899.0,-306.0,-1013.6475931038534,M01,OP04,good
-2197.0,-64.0,-7.0,62.0,2535.0,-2.586689814814815,-2088.0,-74.0,23.0,148.0,2246.0,34.06124855324074,-1823.0,-1114.0,-1018.0,-913.0,-163.0,-1015.1662905092593,M01,OP04,good
-1950.0,-68.0,-9.0,68.0,2063.0,-3.519990380130597,-1879.0,-66.0,21.0,136.0,1965.0,31.659245277518657,-2061.0,-1138.0,-999.0,-897.0,-222.0,-1013.6808243936567,M01,OP04,good
-2053.0,-68.0,-9.0,66.0,2471.0,-2.4033102448453607,-1698.0,-74.0,23.0,148.0,1836.0,33.213685969716494,-2098.0,-1124.0,-1018.0,-903.0,-142.0,-1015.3042445231958,M01,OP04,good
-2121.0,-56.0,7.0,60.0,2332.0,1.4771534204483032,-759.0,-66.0,29.0,119.0,954.0,30.180316925048828,-2004.0,-1128.0,-1042.0,-944.0,-273.0,-1037.6300048828125,M01,OP04,good
-2078.0,-66.0,-7.0,66.0,2412.0,-2.251359953703704,-1965.0,-56.0,25.0,130.0,2186.0,34.92282986111111,-2223.0,-1108.0,-1016.0,-921.0,35.0,-1015.3920211226852,M01,OP04,good
-1860.0,-58.0,7.0,62.0,2225.0,1.6624174118041992,-856.0,-68.0,31.0,119.0,892.0,29.86630630493164,-2024.0,-1132.0,-1040.0,-938.0,-273.0,-1037.196533203125,M01,OP04,good
-1994.0,-72.0,-9.0,70.0,2073.0,-3.4199072994402986,-1715.0,-62.0,21.0,134.0,1780.0,31.340871326958954,-2033.0,-1132.0,-999.0,-901.0,-281.0,-1013.5238820545709,M01,OP04,good
-2110.0,-68.0,3.0,74.0,2256.0,0.4409485459327698,-1450.0,-124.0,29.0,181.0,1522.0,31.833524703979492,-2002.0,-1196.0,-1061.0,-870.0,115.0,-1037.13525390625,M01,OP04,bad
-2197.0,-87.0,3.0,89.0,2389.0,-0.8720507621765137,-1655.0,-162.0,35.0,240.0,1620.0,34.418190002441406,-1938.0,-1223.0,-1036.0,-853.0,109.0,-1037.0340576171875,M01,OP04,bad
-2020.0,-46.0,-13.0,27.0,1953.0,-7.0699317738791425,-1481.0,-27.0,21.0,85.0,1684.0,29.132370857699804,-1797.0,-1075.0,-1013.0,-935.0,-206.0,-1013.6117405782976,M01,OP05,good
-1975.0,-42.0,-13.0,21.0,2033.0,-6.615382982336956,-1844.0,-25.0,27.0,99.0,1959.0,32.08481233016305,-1791.0,-1083.0,-1018.0,-952.0,-105.0,-1014.3471891983696,M01,OP05,good
-2016.0,-52.0,-9.0,37.0,2231.0,-4.420740076013513,-1782.0,-40.0,31.0,111.0,1852.0,32.781593116554056,-1692.0,-1098.0,-1024.0,-923.0,-283.0,-1014.7212837837837,M01,OP05,good
-1850.0,-35.0,-11.0,17.0,2096.0,-7.259003429878049,-1881.0,-35.0,25.0,99.0,1829.0,31.593083079268293,-1553.0,-1056.0,-1013.0,-970.0,-445.0,-1013.4317835365854,M01,OP05,good
-1799.0,-37.0,-11.0,17.0,2289.0,-6.6838557545731705,-1723.0,-54.0,25.0,126.0,1844.0,33.82862519054878,-1620.0,-1050.0,-1016.0,-981.0,-384.0,-1015.6970036204268,M01,OP05,good
-1942.0,-35.0,-13.0,13.0,1969.0,-8.08603515625,-1981.0,-35.0,25.0,95.0,2028.0,30.3216552734375,-1618.0,-1057.0,-1015.0,-970.0,-277.0,-1013.7854736328125,M01,OP05,good
-1864.0,-37.0,-11.0,19.0,2266.0,-6.118735708841464,-1965.0,-58.0,25.0,134.0,1758.0,33.977610518292686,-1655.0,-1050.0,-1016.0,-981.0,-392.0,-1015.706864519817,M01,OP05,good
-1870.0,-33.0,-11.0,15.0,2233.0,-6.691156431686046,-1780.0,-29.0,25.0,95.0,1842.0,33.76626090116279,-1610.0,-1042.0,-1013.0,-983.0,-464.0,-1013.1353333938954,M01,OP05,good
-1889.0,-48.0,-11.0,29.0,2276.0,-5.723330543154762,-1817.0,-39.0,29.0,111.0,1918.0,32.86283947172619,-1805.0,-1093.0,-1018.0,-936.0,-146.0,-1014.9252697172619,M01,OP05,good
-1899.0,-50.0,-11.0,33.0,2080.0,-5.109095982142857,-1530.0,-33.0,27.0,99.0,1920.0,32.29120163690476,-1715.0,-1087.0,-1018.0,-946.0,-238.0,-1015.2172154017857,M01,OP05,good
-1879.0,-46.0,-11.0,27.0,2108.0,-5.752972146739131,-1762.0,-42.0,23.0,109.0,1838.0,32.00955332880435,-1799.0,-1079.0,-1018.0,-964.0,-220.0,-1014.8353430706521,M01,OP05,good
-1852.0,-13.0,11.0,29.0,2059.0,6.809823036193848,-831.0,-64.0,33.0,115.0,687.0,28.962575912475586,-1520.0,-1087.0,-1038.0,-987.0,-599.0,-1037.79638671875,M01,OP05,good
-1992.0,-56.0,-9.0,54.0,2336.0,-1.7540967987804879,-2682.0,-25.0,31.0,101.0,2223.0,36.63202648628049,-1667.0,-1052.0,-1013.0,-972.0,-290.0,-1013.8661633003048,M01,OP05,good
-1963.0,-48.0,-13.0,29.0,1948.0,-6.976604959239131,-1551.0,-29.0,21.0,91.0,1774.0,29.34525730298913,-1793.0,-1089.0,-1013.0,-925.0,-140.0,-1013.5097868546196,M01,OP05,good
-1989.0,-37.0,-11.0,19.0,2356.0,-6.348156440548781,-1711.0,-60.0,23.0,134.0,1729.0,33.567549542682926,-1616.0,-1052.0,-1016.0,-981.0,-486.0,-1015.4973323170732,M01,OP05,good
-1844.0,-56.0,-9.0,54.0,2359.0,-1.30361328125,-2028.0,-31.0,31.0,107.0,2359.0,36.7302490234375,-1661.0,-1056.0,-1013.0,-968.0,-222.0,-1013.6818359375,M01,OP05,good
-1957.0,-44.0,-11.0,31.0,2076.0,-5.467097355769231,-1840.0,-56.0,23.0,122.0,1940.0,32.18329326923077,-1848.0,-1067.0,-1015.0,-958.0,-376.0,-1014.0815805288462,M01,OP05,good
-1909.0,-13.0,9.0,29.0,2178.0,5.893627643585205,-622.0,-68.0,33.0,119.0,648.0,29.437231063842773,-1551.0,-1083.0,-1038.0,-993.0,-501.0,-1037.6822509765625,M01,OP05,good
-1871.0,-52.0,-9.0,50.0,2397.0,-1.6185451600609757,-2465.0,-37.0,29.0,115.0,2518.0,36.40282012195122,-1739.0,-1052.0,-1013.0,-972.0,-378.0,-1013.5348227896342,M01,OP05,good
-1887.0,-15.0,9.0,31.0,2166.0,5.4729413986206055,-636.0,-70.0,33.0,121.0,636.0,29.145122528076172,-1555.0,-1102.0,-1038.0,-976.0,-591.0,-1037.6212158203125,M01,OP05,good
-1973.0,-52.0,-9.0,48.0,2406.0,-1.7175828887195121,-2535.0,-37.0,29.0,113.0,2480.0,36.61085175304878,-1686.0,-1054.0,-1013.0,-970.0,-421.0,-1013.4953791920732,M01,OP05,good
-2125.0,-40.0,-11.0,25.0,2002.0,-6.169969512195122,-1914.0,-72.0,25.0,146.0,1645.0,33.56909775152439,-1698.0,-1065.0,-1015.0,-958.0,-343.0,-1014.2558117378048,M01,OP05,good
-2153.0,-35.0,-11.0,19.0,2119.0,-5.5592844893292686,-2033.0,-35.0,27.0,101.0,2209.0,33.77610518292683,-1614.0,-1052.0,-1013.0,-974.0,-327.0,-1013.0289872332318,M01,OP05,good
-1871.0,-44.0,-13.0,23.0,2080.0,-6.462044270833333,-1778.0,-31.0,27.0,101.0,1860.0,31.971419270833334,-1743.0,-1085.0,-1018.0,-948.0,-240.0,-1015.0176866319445,M01,OP05,good
-1946.0,-46.0,-11.0,29.0,2166.0,-5.364281631097561,-1657.0,-31.0,29.0,95.0,1889.0,32.41470560213415,-1721.0,-1085.0,-1020.0,-942.0,-300.0,-1014.6793540396342,M01,OP05,good
-1840.0,-37.0,-11.0,17.0,2219.0,-6.418310546875,-1696.0,-31.0,29.0,95.0,1877.0,33.5011962890625,-1571.0,-1052.0,-1013.0,-974.0,-396.0,-1013.1958740234375,M01,OP05,good
-1955.0,-33.0,-11.0,11.0,2279.0,-7.154861111111111,-2065.0,-39.0,23.0,111.0,2199.0,32.98253038194444,-1651.0,-1048.0,-1016.0,-983.0,-359.0,-1015.9734809027777,M01,OP05,good
-2039.0,-37.0,-11.0,17.0,2338.0,-6.747094131097561,-1803.0,-68.0,23.0,146.0,1760.0,33.38698075457317,-1606.0,-1057.0,-1016.0,-974.0,-472.0,-1016.0551400533536,M01,OP05,good
-1940.0,-35.0,-11.0,17.0,2248.0,-6.458770007621951,-1989.0,-31.0,27.0,95.0,2035.0,33.407917301829265,-1571.0,-1048.0,-1013.0,-977.0,-407.0,-1013.4477419969512,M01,OP05,good
-1854.0,-48.0,-11.0,33.0,2170.0,-5.202767721036586,-1778.0,-46.0,23.0,117.0,1916.0,32.663895769817074,-1760.0,-1095.0,-1018.0,-942.0,-191.0,-1014.6775914634146,M01,OP05,good
-1971.0,-42.0,-11.0,23.0,2303.0,-5.863519965277778,-1862.0,-23.0,29.0,93.0,2156.0,32.43454861111111,-1733.0,-1081.0,-1018.0,-952.0,-259.0,-1014.7446831597222,M01,OP05,good
-1994.0,-35.0,-11.0,17.0,2596.0,-6.288514672256097,-1942.0,-29.0,27.0,95.0,2194.0,32.88033536585366,-1616.0,-1054.0,-1013.0,-974.0,-435.0,-1013.2081030868902,M01,OP05,good
-3757.0,-37.0,21.0,54.0,2931.0,12.251598011363637,-2229.0,-54.0,15.0,89.0,2746.0,16.926979758522727,-2668.0,-1075.0,-1020.0,-958.0,277.0,-1020.0155362215909,M01,OP05,good
-1957.0,-42.0,-11.0,25.0,2115.0,-5.974206012228261,-1686.0,-29.0,27.0,101.0,1850.0,32.07334833559783,-1709.0,-1077.0,-1018.0,-962.0,-195.0,-1014.7831606657609,M01,OP05,good
-1838.0,-29.0,5.0,44.0,2266.0,2.7861955165863037,-1009.0,-66.0,27.0,119.0,1001.0,29.590492248535156,-1497.0,-1110.0,-1034.0,-960.0,-573.0,-1037.752685546875,M01,OP05,bad
-1873.0,-27.0,9.0,39.0,2188.0,3.0708281993865967,-843.0,-62.0,42.0,115.0,874.0,29.774112701416016,-1536.0,-1118.0,-1036.0,-948.0,-558.0,-1037.9608154296875,M01,OP05,bad
-2166.0,-33.0,3.0,40.0,2318.0,1.720076084136963,-819.0,-58.0,37.0,121.0,987.0,33.60706329345703,-1503.0,-1110.0,-1038.0,-964.0,-452.0,-1035.1951904296875,M01,OP05,bad
-1698.0,-62.0,-3.0,54.0,2133.0,-8.5653,-866.0,-80.0,35.0,163.0,1048.0,35.5186,-1825.0,-1083.0,-1020.0,-933.0,-335.0,-1013.7226,M01,OP05,bad
-2032.0,-93.0,0.0,105.0,2393.0,1.2339210304054054,-2455.0,-83.0,37.0,165.0,2500.0,38.76064717060811,-1801.0,-1122.0,-1018.0,-905.0,165.0,-1013.5869087837838,M01,OP06,good
-1971.0,-58.0,7.0,58.0,2014.0,0.863611102104187,-774.0,-62.0,27.0,115.0,976.0,30.407981872558594,-1608.0,-1112.0,-1036.0,-962.0,-400.0,-1037.8155517578125,M01,OP06,good
-1961.0,-66.0,-7.0,68.0,2088.0,-2.6212355090725805,-1838.0,-81.0,29.0,154.0,1934.0,32.709105132728496,-1992.0,-1118.0,-1003.0,-915.0,-259.0,-1014.1296150453629,M01,OP06,good
-2008.0,-91.0,0.0,105.0,2194.0,1.1555268158783785,-2465.0,-85.0,35.0,165.0,2332.0,38.49937711148649,-1774.0,-1122.0,-1018.0,-905.0,62.0,-1013.4750897381757,M01,OP06,good
-1871.0,-54.0,7.0,56.0,2020.0,0.9398407936096191,-726.0,-62.0,29.0,115.0,993.0,31.139284133911133,-1631.0,-1106.0,-1038.0,-970.0,-388.0,-1037.698974609375,M01,OP06,good
-1994.0,-62.0,-7.0,60.0,2389.0,-2.4898365162037037,-2082.0,-66.0,11.0,146.0,1791.0,34.62401138117284,-1698.0,-1091.0,-1016.0,-942.0,-247.0,-1015.6675648630401,M01,OP06,good
-2032.0,-66.0,-9.0,70.0,2108.0,-2.305821572580645,-2043.0,-62.0,35.0,132.0,1994.0,35.65273227486559,-1948.0,-1147.0,-997.0,-884.0,-97.0,-1013.2847624747984,M01,OP06,good
-1950.0,-66.0,-9.0,70.0,2080.0,-1.8226155163770053,-2121.0,-64.0,29.0,134.0,2328.0,35.222181024398395,-1950.0,-1145.0,-985.0,-894.0,-165.0,-1013.058040190508,M01,OP06,good
-1965.0,-66.0,-9.0,68.5,2012.0,-2.0536064923128343,-2004.0,-66.0,35.0,138.0,2129.0,36.368028283756686,-1916.0,-1149.0,-989.0,-888.0,-167.0,-1013.0441228693181,M01,OP06,good
-2030.0,-64.0,-5.0,64.0,2303.0,-1.9227576622596154,-2098.0,-64.0,13.0,146.0,1887.0,34.4914300380609,-1700.0,-1093.0,-1015.0,-940.0,-236.0,-1015.8144406049679,M01,OP06,good
-1924.0,-66.0,-9.0,72.0,2110.0,-2.197984921034946,-1840.0,-62.0,33.0,134.0,1996.0,35.45725701444893,-1991.0,-1145.0,-995.0,-888.0,-103.0,-1013.0978557627689,M01,OP06,good
-1887.0,-66.0,-11.0,64.0,2000.0,-3.6011529737903225,-2033.0,-50.0,23.0,117.0,2063.0,31.510400915658604,-1873.0,-1134.0,-985.0,-905.0,-284.0,-1013.7598076276881,M01,OP06,good
-1992.0,-60.0,-7.0,56.0,2361.0,-2.6671825864779874,-2115.0,-72.0,21.0,146.0,1747.0,33.76846870086478,-1665.0,-1104.0,-1016.0,-931.0,-119.0,-1016.0261829304245,M01,OP06,good
-1924.0,-66.0,-9.0,66.0,2121.0,-2.428259017619681,-1864.0,-60.0,29.0,138.0,2057.0,36.097354970079785,-1864.0,-1141.0,-991.0,-892.0,-81.0,-1012.9374584441489,M01,OP06,good
-2051.0,-60.0,-7.0,60.0,2258.0,-2.2023835358796298,-2223.0,-64.0,15.0,146.0,1811.0,34.37349898726852,-1670.0,-1093.0,-1016.0,-940.0,-242.0,-1015.7403669945987,M01,OP06,good
-1942.0,-68.0,-11.0,70.0,2174.0,-2.822921917002688,-1928.0,-50.0,23.0,122.0,2057.0,33.02660870295699,-1928.0,-1136.0,-989.0,-901.0,-103.0,-1013.4522219422043,M01,OP06,good
-1936.0,-89.0,0.0,101.0,2242.0,1.3167915962837837,-2348.0,-74.0,29.0,158.0,2420.0,38.963888302364865,-1762.0,-1120.0,-1020.0,-905.0,-39.0,-1013.8671030405405,M01,OP06,good
-1944.0,-89.0,0.0,101.0,2233.0,1.057791385135135,-2231.0,-76.0,31.0,162.0,2404.0,39.230922719594595,-1844.0,-1122.0,-1020.0,-903.0,39.0,-1013.7445945945946,M01,OP06,good
-1928.0,-58.0,7.0,60.0,2035.0,0.9420430064201355,-720.0,-62.0,29.0,115.0,1005.0,30.316204071044922,-1612.0,-1108.0,-1038.0,-968.0,-316.0,-1037.8553466796875,M01,OP06,good
-2035.0,-103.0,-5.0,121.0,2141.0,-0.7606818181818182,-2500.0,-210.0,40.0,290.0,2196.0,36.29505681818182,-2504.0,-1272.0,-983.0,-784.0,571.0,-1014.1739715909091,M01,OP06,bad
-1840.0,-83.0,-3.0,91.0,2055.0,-0.3475625,-2078.0,-124.0,40.0,214.0,2084.0,36.4172125,-1953.0,-1190.0,-1001.0,-821.0,50.0,-1012.8841625,M01,OP06,bad
-2153.0,-70.0,3.0,74.0,2268.0,-0.41949740052223206,-1360.0,-136.0,31.0,204.0,1247.0,34.20170211791992,-1985.0,-1180.0,-1038.0,-884.0,-173.0,-1037.008056640625,M01,OP06,bad
-2065.0,-107.0,-1.0,121.0,2074.0,-1.0005944444444443,-2203.0,-242.0,5.0,310.0,2285.0,33.99421666666667,-2311.0,-1216.0,-1046.0,-790.0,318.0,-1014.1709444444444,M01,OP06,bad
-2002.0,-46.0,-11.0,33.0,2258.0,-4.626255580357143,-1821.0,-80.0,25.0,156.0,2043.0,34.70752949617347,-1864.0,-1063.0,-1016.0,-970.0,-126.0,-1015.8102877869898,M01,OP07,good
-2030.0,-48.0,-11.0,40.0,2178.0,-3.314473054846939,-2176.0,-50.0,27.0,124.0,2158.0,34.77676578443877,-1731.0,-1071.0,-1013.0,-956.0,-210.0,-1013.1928611288265,M01,OP07,good
-1991.0,-46.0,-9.0,35.0,2248.0,-4.04266357421875,-2098.0,-74.0,27.0,152.0,2231.0,34.798380533854164,-1729.0,-1067.0,-1016.0,-962.0,-169.0,-1015.858642578125,M01,OP07,good
-1992.0,-44.0,-11.0,29.0,2192.0,-4.560546875,-2129.0,-70.0,25.0,148.0,2459.0,33.87115478515625,-1784.0,-1071.0,-1016.0,-960.0,-224.0,-1015.7420450846354,M01,OP07,good
-1827.0,-52.0,-11.0,44.0,2203.0,-3.3826904296875,-2213.0,-48.0,27.0,122.0,2199.0,34.070332845052086,-1801.0,-1067.0,-1013.0,-958.0,-216.0,-1013.141357421875,M01,OP07,good
